LINE_NAME,trait,num_value
EV3076,STAS_BE_BLUP,
EZ3553,STAS_BE_BLUP,
DKC3400,STAS_BE_BLUP,
EU4447,STAS_BE_BLUP,
DKC3450,STAS_BE_BLUP,0.95087395
DKC4178,STAS_BE_BLUP,
EZ7037,STAS_BE_BLUP,
DKC4621,STAS_BE_BLUP,
EZ3965,STAS_BE_BLUP,
DKC6715,STAS_BE_BLUP,
DKC5432,STAS_BE_BLUP,-3.01998213
EY4259,STAS_BE_BLUP,
MAGAN,STAS_BE_BLUP,
EX2604,STAS_BE_BLUP,3.99458559
ARTEMIDE,STAS_BE_BLUP,
EY5326,STAS_BE_BLUP,
EZ3961,STAS_BE_BLUP,
EY6944,STAS_BE_BLUP,
EV6321,STAS_BE_BLUP,
EW6016SQGZ,STAS_BE_BLUP,
EY7034,STAS_BE_BLUP,
EX6532,STAS_BE_BLUP,
EW4456,STAS_BE_BLUP,
EZ5265,STAS_BE_BLUP,
EY4336,STAS_BE_BLUP,
EW4834,STAS_BE_BLUP,
EX6018,STAS_BE_BLUP,
EY4157,STAS_BE_BLUP,
EY3956,STAS_BE_BLUP,
EY3836,STAS_BE_BLUP,
EY6854,STAS_BE_BLUP,
EY4260,STAS_BE_BLUP,-1.30299749
EZ3760,STAS_BE_BLUP,
EZ5644,STAS_BE_BLUP,
DKC4391WX,STAS_BE_BLUP,
EW3295,STAS_BE_BLUP,
DKC6308,STAS_BE_BLUP,
DKC3513,STAS_BE_BLUP,0.29586001
EW5322SQGZ,STAS_BE_BLUP,
ZENANCE,STAS_BE_BLUP,-0.07533304
EY3744,STAS_BE_BLUP,
DKC3796,STAS_BE_BLUP,
DKC3006,STAS_BE_BLUP,
EZ6770,STAS_BE_BLUP,
SPARKLING,STAS_BE_BLUP,
DKC3884,STAS_BE_BLUP,0.71832977
DKC3575,STAS_BE_BLUP,0.2986596
EZ6535,STAS_BE_BLUP,
EX4848,STAS_BE_BLUP,
DKC5092,STAS_BE_BLUP,
EZ4061,STAS_BE_BLUP,
DKC4590WX,STAS_BE_BLUP,
IMEDIA,STAS_BE_BLUP,-0.55786439
DKC4109,STAS_BE_BLUP,-1.09425182
EW3084,STAS_BE_BLUP,
DKC6761,STAS_BE_BLUP,
DKC6626,STAS_BE_BLUP,
EZ6226,STAS_BE_BLUP,
EZ5759,STAS_BE_BLUP,
DKC7023,STAS_BE_BLUP,
VALORITI,STAS_BE_BLUP,-0.32832773
DALAMER,STAS_BE_BLUP,
EV6931,STAS_BE_BLUP,
EX4151,STAS_BE_BLUP,
EZ7039,STAS_BE_BLUP,
EZ7038,STAS_BE_BLUP,
DKC6980,STAS_BE_BLUP,
ET3936,STAS_BE_BLUP,
EZ5559,STAS_BE_BLUP,
INALTERA,STAS_BE_BLUP,
DKC4814,STAS_BE_BLUP,
DKC6919,STAS_BE_BLUP,
DKC5049,STAS_BE_BLUP,
EW3738,STAS_BE_BLUP,
EZ4754,STAS_BE_BLUP,
EY6763,STAS_BE_BLUP,
EZ6771,STAS_BE_BLUP,
EZ5054,STAS_BE_BLUP,
EY4688,STAS_BE_BLUP,
KROMATIN,STAS_BE_BLUP,
EZ4941,STAS_BE_BLUP,
TALABOR,STAS_BE_BLUP,
DKC3346,STAS_BE_BLUP,1.17583639
AZUMAYA,STAS_BE_BLUP,
EZ3962,STAS_BE_BLUP,
FIERTE,STAS_BE_BLUP,
EZ3761,STAS_BE_BLUP,
EY3529,STAS_BE_BLUP,
EZ3683,STAS_BE_BLUP,
EZ3759,STAS_BE_BLUP,
EZ4068,STAS_BE_BLUP,
EX4676,STAS_BE_BLUP,
EZ4578,STAS_BE_BLUP,
EY6852,STAS_BE_BLUP,
EX6759,STAS_BE_BLUP,
OYOLA,STAS_BE_BLUP,
EZ3548,STAS_BE_BLUP,2.24365626
EX4937,STAS_BE_BLUP,
ES6638SQGZ,STAS_BE_BLUP,
EZ4860,STAS_BE_BLUP,
EZ3753,STAS_BE_BLUP,-0.56239352
EY3837,STAS_BE_BLUP,
DKC5206,STAS_BE_BLUP,
ET4134,STAS_BE_BLUP,
EZ3850,STAS_BE_BLUP,
EZ5051,STAS_BE_BLUP,
ABADDIR,STAS_BE_BLUP,
EY6224,STAS_BE_BLUP,
ESTEVIO,STAS_BE_BLUP,
EV6525,STAS_BE_BLUP,
EY4159,STAS_BE_BLUP,-0.32287434
EZ3843,STAS_BE_BLUP,
EZ4262,STAS_BE_BLUP,
DKC4335,STAS_BE_BLUP,
EZ3676,STAS_BE_BLUP,0.58097807
EZ3348,STAS_BE_BLUP,2.26817051
SPOUTNIK,STAS_BE_BLUP,
EZ3207,STAS_BE_BLUP,2.01570769
EY3438,STAS_BE_BLUP,2.47634981
ET7019KDDZ,STAS_BE_BLUP,
DKC3937,STAS_BE_BLUP,-1.76530332
EZ4577,STAS_BE_BLUP,
DKC6731,STAS_BE_BLUP,
ZORAN,STAS_BE_BLUP,
DKC3204,STAS_BE_BLUP,1.45648178
DKC4933,STAS_BE_BLUP,
DKC3218,STAS_BE_BLUP,2.71620821
DKC5209,STAS_BE_BLUP,
DKC3414,STAS_BE_BLUP,1.48471319
ET3822,STAS_BE_BLUP,
EY6762,STAS_BE_BLUP,
DKC2684,STAS_BE_BLUP,1.94878199
EZ4064,STAS_BE_BLUP,
EZ5050,STAS_BE_BLUP,
JOLIVETTE,STAS_BE_BLUP,-0.83377629
EZ3441,STAS_BE_BLUP,2.6804255
SHEILA,STAS_BE_BLUP,
EY6856,STAS_BE_BLUP,
INTERACTIS,STAS_BE_BLUP,
DKC4115,STAS_BE_BLUP,
KIMMICH,STAS_BE_BLUP,0.81677315
POPULARIO,STAS_BE_BLUP,
EY5324,STAS_BE_BLUP,
EZ2978,STAS_BE_BLUP,2.28241148
EW4150,STAS_BE_BLUP,
EZ4580,STAS_BE_BLUP,
EX4744,STAS_BE_BLUP,
EZ3342,STAS_BE_BLUP,2.43634227
EW6757,STAS_BE_BLUP,
EZ3345,STAS_BE_BLUP,2.17536209
DKC3805,STAS_BE_BLUP,
OBISPO,STAS_BE_BLUP,
EY6855,STAS_BE_BLUP,
EW4842,STAS_BE_BLUP,
BCOOL,STAS_BE_BLUP,
EZ3678,STAS_BE_BLUP,0.13623688
DKC5110,STAS_BE_BLUP,-2.90242464
EX3087,STAS_BE_BLUP,0.84078033
DKC3972,STAS_BE_BLUP,
EZ5264,STAS_BE_BLUP,
EZ3449,STAS_BE_BLUP,0.90343363
NQ3224,STAS_BE_BLUP,
ER4237,STAS_BE_BLUP,
DKC3201,STAS_BE_BLUP,2.55438681
EU6643,STAS_BE_BLUP,
EZ3450,STAS_BE_BLUP,1.74484306
DKC6044,STAS_BE_BLUP,
EX3829,STAS_BE_BLUP,1.04456211
EV4142,STAS_BE_BLUP,
EW4667,STAS_BE_BLUP,
DKC6664,STAS_BE_BLUP,
ET4440,STAS_BE_BLUP,
EZ6767,STAS_BE_BLUP,
FACINA,STAS_BE_BLUP,-0.45563108
EY4751,STAS_BE_BLUP,
OSIKO,STAS_BE_BLUP,-2.0212863
EX6437,STAS_BE_BLUP,
EX3425,STAS_BE_BLUP,1.49226814
EV5319,STAS_BE_BLUP,
EZ6536,STAS_BE_BLUP,
NT3512,STAS_BE_BLUP,
INFORMATIKA,STAS_BE_BLUP,
EZ3090,STAS_BE_BLUP,2.0304294
DKC4598,STAS_BE_BLUP,
DKC5685,STAS_BE_BLUP,
DKC4162,STAS_BE_BLUP,
DKC3247,STAS_BE_BLUP,
EZ5852,STAS_BE_BLUP,
DKC3438,STAS_BE_BLUP,1.20286337
EZ3842,STAS_BE_BLUP,
EZ3193,STAS_BE_BLUP,2.17945722
EX6758,STAS_BE_BLUP,
DKC3350,STAS_BE_BLUP,0.92469678
DKC5144,STAS_BE_BLUP,-3.45075465
DKC3609,STAS_BE_BLUP,
EY4689,STAS_BE_BLUP,
EZ3681,STAS_BE_BLUP,0.66848541
BOUCALO,STAS_BE_BLUP,
EY3673,STAS_BE_BLUP,-1.21556167
DKC4316,STAS_BE_BLUP,
DKC5911,STAS_BE_BLUP,-5.40774643
EZ3208,STAS_BE_BLUP,
EXTERION,STAS_BE_BLUP,
AZZETI,STAS_BE_BLUP,-0.27243249
EZ5053,STAS_BE_BLUP,
EU6320XPYZ,STAS_BE_BLUP,
ELYSIUM,STAS_BE_BLUP,
EX3828,STAS_BE_BLUP,
EX3192,STAS_BE_BLUP,2.92580512
DKC3539,STAS_BE_BLUP,0.08946775
EY6662,STAS_BE_BLUP,
IONITI,STAS_BE_BLUP,
DKC3096,STAS_BE_BLUP,2.68510445
EX3831,STAS_BE_BLUP,
EZ4862,STAS_BE_BLUP,
EX3202,STAS_BE_BLUP,1.49580994
EV3825,STAS_BE_BLUP,
DKC4098,STAS_BE_BLUP,
DKC4655,STAS_BE_BLUP,
EX6848,STAS_BE_BLUP,
DKC4717,STAS_BE_BLUP,
EX4152,STAS_BE_BLUP,0.32921755
EZ4753,STAS_BE_BLUP,
DKC4416,STAS_BE_BLUP,
EX3333,STAS_BE_BLUP,0.89507532
DKC4228,STAS_BE_BLUP,
DKC5812,STAS_BE_BLUP,-0.92214052
EZ3446,STAS_BE_BLUP,1.83909346
EX3188,STAS_BE_BLUP,2.85804621
DKC7034,STAS_BE_BLUP,
DKC7240,STAS_BE_BLUP,
DKC3305,STAS_BE_BLUP,0.42844751
EZ3206,STAS_BE_BLUP,1.62322819
DKC3327,STAS_BE_BLUP,2.15572814
EX6439,STAS_BE_BLUP,
EZ3764,STAS_BE_BLUP,
DKC4728,STAS_BE_BLUP,
DKC6625,STAS_BE_BLUP,
EZ4161,STAS_BE_BLUP,
EZ3543,STAS_BE_BLUP,0.31419935
DKC4031,STAS_BE_BLUP,
DKC5016,STAS_BE_BLUP,
DKC5542,STAS_BE_BLUP,-5.36956641
EZ3755,STAS_BE_BLUP,-1.82654665
ET3167,STAS_BE_BLUP,
EY5641,STAS_BE_BLUP,
EY3336,STAS_BE_BLUP,0.80349708
EX4678,STAS_BE_BLUP,
EU3290,STAS_BE_BLUP,0.07615866
ICARE,STAS_BE_BLUP,
DKC3402,STAS_BE_BLUP,
PIANELLO,STAS_BE_BLUP,
EZ5643,STAS_BE_BLUP,
EU4831,STAS_BE_BLUP,
DKC3601,STAS_BE_BLUP,-0.25954649
AUXKAR,STAS_BE_BLUP,
DKC3595,STAS_BE_BLUP,
EX4746,STAS_BE_BLUP,
EX4333,STAS_BE_BLUP,
EY4256,STAS_BE_BLUP,
DKC4540,STAS_BE_BLUP,
DKC5142WX,STAS_BE_BLUP,
EY4940,STAS_BE_BLUP,
DKC3888WX,STAS_BE_BLUP,
EX7030,STAS_BE_BLUP,
EZ3754,STAS_BE_BLUP,-0.0530689
EX5431,STAS_BE_BLUP,
EQ3243,STAS_BE_BLUP,
WEEKLI,STAS_BE_BLUP,0.53226426
EZ4067,STAS_BE_BLUP,
EY4574,STAS_BE_BLUP,
EZ3194,STAS_BE_BLUP,
DEVICE,STAS_BE_BLUP,
EZ5761,STAS_BE_BLUP,
DKC3149,STAS_BE_BLUP,2.17841661
EY4059,STAS_BE_BLUP,
EY3339,STAS_BE_BLUP,0.1919182
DKC3789,STAS_BE_BLUP,
EY3527,STAS_BE_BLUP,
DKC4943,STAS_BE_BLUP,
DKC2990,STAS_BE_BLUP,0.96455471
DKC4125,STAS_BE_BLUP,
EW5926,STAS_BE_BLUP,-1.16167413
DKC4908WX,STAS_BE_BLUP,
DKC4712,STAS_BE_BLUP,
DKC5210,STAS_BE_BLUP,
EY3748,STAS_BE_BLUP,
EZ6859,STAS_BE_BLUP,
EV3662,STAS_BE_BLUP,0.19270651
EZ7040,STAS_BE_BLUP,
EX5258,STAS_BE_BLUP,
DKC6228,STAS_BE_BLUP,
ET6319KDDZ,STAS_BE_BLUP,
EW4929,STAS_BE_BLUP,-3.09946936
EY6943,STAS_BE_BLUP,
EU5734,STAS_BE_BLUP,
DKC5001,STAS_BE_BLUP,
DKC3323,STAS_BE_BLUP,2.18000957
EX6017,STAS_BE_BLUP,
EY4258,STAS_BE_BLUP,
EU3313,STAS_BE_BLUP,2.29850706
EZ4066,STAS_BE_BLUP,
EZ4463,STAS_BE_BLUP,
DKC6808,STAS_BE_BLUP,
DKC6503,STAS_BE_BLUP,
KOLEKTOR,STAS_BE_BLUP,
EX3525,STAS_BE_BLUP,-0.10135346
EX4054,STAS_BE_BLUP,
EZ3444,STAS_BE_BLUP,0.33447312
EY6659,STAS_BE_BLUP,
EV5428,STAS_BE_BLUP,
EZ4576,STAS_BE_BLUP,
EZ3757,STAS_BE_BLUP,
EX3186,STAS_BE_BLUP,
EZ3443,STAS_BE_BLUP,1.68037226
EY3835,STAS_BE_BLUP,
STAROF,STAS_BE_BLUP,
DKC6092,STAS_BE_BLUP,
ES4648SQGZ,STAS_BE_BLUP,
DKC3027,STAS_BE_BLUP,0.93906211
EY3437,STAS_BE_BLUP,1.00587318
EZ3448,STAS_BE_BLUP,3.15514328
EZ6947,STAS_BE_BLUP,
EZ3679,STAS_BE_BLUP,0.17360522
EX5432,STAS_BE_BLUP,
EW4839,STAS_BE_BLUP,
EY5049,STAS_BE_BLUP,
EU4657,STAS_BE_BLUP,
DKC4238,STAS_BE_BLUP,
EY3204,STAS_BE_BLUP,
EV5317,STAS_BE_BLUP,
EX5323,STAS_BE_BLUP,
KANELA,STAS_BE_BLUP,-0.87742293
DKC4070,STAS_BE_BLUP,-1.25990135
EY4857,STAS_BE_BLUP,
EX4680,STAS_BE_BLUP,
DKC5065,STAS_BE_BLUP,
EY6533,STAS_BE_BLUP,
DKC4069,STAS_BE_BLUP,
EZ3844,STAS_BE_BLUP,
EY5158,STAS_BE_BLUP,
EX3833,STAS_BE_BLUP,
EX5637,STAS_BE_BLUP,
EV5742SQGZ,STAS_BE_BLUP,
DKC4279,STAS_BE_BLUP,-3.58003916
DKC5182WX,STAS_BE_BLUP,
EV3516,STAS_BE_BLUP,1.92069278
EY3338,STAS_BE_BLUP,2.10873428
EY6661,STAS_BE_BLUP,
EZ5160,STAS_BE_BLUP,
DKC5029,STAS_BE_BLUP,-3.01634738
EX3742,STAS_BE_BLUP,
DKC4908,STAS_BE_BLUP,
DKC5159,STAS_BE_BLUP,
EY6663,STAS_BE_BLUP,
EZ6766,STAS_BE_BLUP,
EW2711,STAS_BE_BLUP,
DKC5404,STAS_BE_BLUP,
EY7032,STAS_BE_BLUP,
DKC3012,STAS_BE_BLUP,2.52470837
EQ5234SQGZ,STAS_BE_BLUP,
EY3205,STAS_BE_BLUP,
EZ4691,STAS_BE_BLUP,
EY3675,STAS_BE_BLUP,-0.61766877
DKC4302,STAS_BE_BLUP,
EX2974,STAS_BE_BLUP,
DKC3990,STAS_BE_BLUP,-2.04823124
DKC4109WX,STAS_BE_BLUP,
DKC6492,STAS_BE_BLUP,
EY3535,STAS_BE_BLUP,1.88377889
CORTON,STAS_BE_BLUP,
ES4126,STAS_BE_BLUP,
EX4855,STAS_BE_BLUP,
EZ3682,STAS_BE_BLUP,-0.21089059
EY7110,STAS_BE_BLUP,
EW3326,STAS_BE_BLUP,-0.24859735
DKC3888,STAS_BE_BLUP,0.26608988
DKC5685WX,STAS_BE_BLUP,
DKC5605,STAS_BE_BLUP,
DKC3730,STAS_BE_BLUP,
EX3949,STAS_BE_BLUP,
EY4160,STAS_BE_BLUP,
EW5549,STAS_BE_BLUP,0.61550224
EX4674,STAS_BE_BLUP,
EY5327,STAS_BE_BLUP,
DKC5810,STAS_BE_BLUP,
DKC4897,STAS_BE_BLUP,
EV6842,STAS_BE_BLUP,
EX3330XKLZ,STAS_BE_BLUP,
EZ3845,STAS_BE_BLUP,
EW3083,STAS_BE_BLUP,
EZ5263,STAS_BE_BLUP,
LIMAGOLD,STAS_BE_BLUP,
EZ5558,STAS_BE_BLUP,
DKC3419,STAS_BE_BLUP,2.06833664
EZ3349,STAS_BE_BLUP,
EY5754,STAS_BE_BLUP,
EY4686,STAS_BE_BLUP,
ENISOR,STAS_BE_BLUP,
EZ4466,STAS_BE_BLUP,
FIDEKA,STAS_BE_BLUP,1.8383983
EY3436,STAS_BE_BLUP,1.47230692
DKC4014,STAS_BE_BLUP,
DKC3361,STAS_BE_BLUP,
DKC6897,STAS_BE_BLUP,
EY3954,STAS_BE_BLUP,-1.14501946
DKC3724,STAS_BE_BLUP,-1.42568519
EY3430,STAS_BE_BLUP,
EZ2981,STAS_BE_BLUP,
EY7035,STAS_BE_BLUP,
EZ3343,STAS_BE_BLUP,2.79090159
BAZALTIK,STAS_BE_BLUP,
DKC2972,STAS_BE_BLUP,1.33022858
DKC4391,STAS_BE_BLUP,
KLERI,STAS_BE_BLUP,-0.82003274
EZ3677,STAS_BE_BLUP,1.18523416
EY6850,STAS_BE_BLUP,
DKC6728,STAS_BE_BLUP,
EU4554,STAS_BE_BLUP,
EZ5760,STAS_BE_BLUP,
DKC6777,STAS_BE_BLUP,
EY3957,STAS_BE_BLUP,
EX4854,STAS_BE_BLUP,
EV5741,STAS_BE_BLUP,
EX6530,STAS_BE_BLUP,
DKC7107,STAS_BE_BLUP,
DKC3623,STAS_BE_BLUP,-1.20433937
EZ3964,STAS_BE_BLUP,
DKC3844,STAS_BE_BLUP,
DKC4917,STAS_BE_BLUP,
DKC4603,STAS_BE_BLUP,
EZ3551,STAS_BE_BLUP,2.2162679
DKC6812,STAS_BE_BLUP,
EX4052,STAS_BE_BLUP,-0.51728686
EX4936,STAS_BE_BLUP,
EU4446,STAS_BE_BLUP,
DKC5031WX,STAS_BE_BLUP,
EX5257,STAS_BE_BLUP,
IZZLI,STAS_BE_BLUP,
EX3332,STAS_BE_BLUP,1.72000096
DKC4433,STAS_BE_BLUP,
EY5325,STAS_BE_BLUP,
DUELING,STAS_BE_BLUP,
EU5631,STAS_BE_BLUP,
EV4326,STAS_BE_BLUP,
EW4931,STAS_BE_BLUP,
EU3661,STAS_BE_BLUP,-0.36176539
EW5930,STAS_BE_BLUP,
EZ3447,STAS_BE_BLUP,1.28811253
EX3190,STAS_BE_BLUP,3.63938208
ET7019,STAS_BE_BLUP,
PEDINI,STAS_BE_BLUP,
EZ4065,STAS_BE_BLUP,
EZ4467,STAS_BE_BLUP,
EZ3684,STAS_BE_BLUP,
C955,STAS_BE_BLUP,
EZ3840,STAS_BE_BLUP,-1.70019484
ES3726,STAS_BE_BLUP,
EY3532,STAS_BE_BLUP,2.63093126
MAXEED,STAS_BE_BLUP,
EY4683,STAS_BE_BLUP,
EZ3848,STAS_BE_BLUP,
EY3750,STAS_BE_BLUP,0.6132144
ISTELIA,STAS_BE_BLUP,
DKC4038,STAS_BE_BLUP,-2.29801473
DKC3710,STAS_BE_BLUP,-0.538678
DKC4533,STAS_BE_BLUP,
DKC3418,STAS_BE_BLUP,1.8869591
EZ2979,STAS_BE_BLUP,
EZ4579,STAS_BE_BLUP,
EW6653,STAS_BE_BLUP,
EP4115,STAS_BE_BLUP,
DKC4231,STAS_BE_BLUP,
EX6531,STAS_BE_BLUP,
EZ7117,STAS_BE_BLUP,
EV5924,STAS_BE_BLUP,
NN3550,STAS_BE_BLUP,
EY4335,STAS_BE_BLUP,
EZ6769,STAS_BE_BLUP,
EZ5849,STAS_BE_BLUP,
EX5749,STAS_BE_BLUP,
EV3293,STAS_BE_BLUP,2.33722472
EUPHYTIA,STAS_BE_BLUP,
EZ3554,STAS_BE_BLUP,
DKC4726,STAS_BE_BLUP,
EY5261,STAS_BE_BLUP,
EZ3959,STAS_BE_BLUP,
EZ5850,STAS_BE_BLUP,
KUCHABA,STAS_BE_BLUP,
EZ3544,STAS_BE_BLUP,1.39524587
EY3432,STAS_BE_BLUP,2.75578286
ES6921,STAS_BE_BLUP,
VASARI,STAS_BE_BLUP,
EY3669,STAS_BE_BLUP,
EZ4460,STAS_BE_BLUP,
EZ3344,STAS_BE_BLUP,2.14284009
EZ7116,STAS_BE_BLUP,
EW4455,STAS_BE_BLUP,
EZ3347,STAS_BE_BLUP,1.58377025
EU6223,STAS_BE_BLUP,
EY4575,STAS_BE_BLUP,
DKC3747,STAS_BE_BLUP,0.73063206
EW3297,STAS_BE_BLUP,0.06406845
EY4859SQGZ,STAS_BE_BLUP,
EZ3839,STAS_BE_BLUP,-1.59910549
DKC4670,STAS_BE_BLUP,
DKC3642,STAS_BE_BLUP,-0.48386462
TENTAXION,STAS_BE_BLUP,
EZ3442,STAS_BE_BLUP,2.16062631
DKC4751,STAS_BE_BLUP,
EV5153,STAS_BE_BLUP,
EZ4062,STAS_BE_BLUP,
EZ3847,STAS_BE_BLUP,
DKC3640,STAS_BE_BLUP,-0.16403836
DKC5709,STAS_BE_BLUP,
EZ3963,STAS_BE_BLUP,
EY4938,STAS_BE_BLUP,
EZ4465,STAS_BE_BLUP,
EX4156,STAS_BE_BLUP,
DKC4428,STAS_BE_BLUP,
EY6939,STAS_BE_BLUP,
EX5553,STAS_BE_BLUP,
EV5742XPYZ,STAS_BE_BLUP,
EY4058,STAS_BE_BLUP,
DKC3088,STAS_BE_BLUP,
EY3955,STAS_BE_BLUP,-1.39187876
EZ4464,STAS_BE_BLUP,
ES3932,STAS_BE_BLUP,
EY5933,STAS_BE_BLUP,
DKC3939,STAS_BE_BLUP,
DKC6980YG,STAS_BE_BLUP,
GIUNONE,STAS_BE_BLUP,
DKC6131,STAS_BE_BLUP,
EY6534,STAS_BE_BLUP,
EY4748,STAS_BE_BLUP,
DKC4539,STAS_BE_BLUP,
LIMONAIRE,STAS_BE_BLUP,
EY4685,STAS_BE_BLUP,
GARGANTUA,STAS_BE_BLUP,-2.35277849
EX3203,STAS_BE_BLUP,1.99937906
EZ5851,STAS_BE_BLUP,
EX5157,STAS_BE_BLUP,
EX4155,STAS_BE_BLUP,
EZ3550,STAS_BE_BLUP,1.95974917
DKC3527,STAS_BE_BLUP,
EY3671,STAS_BE_BLUP,2.23904646
EY5755,STAS_BE_BLUP,
EW4930,STAS_BE_BLUP,
ET4442,STAS_BE_BLUP,
EX4682,STAS_BE_BLUP,
EX4568,STAS_BE_BLUP,
EY3538,STAS_BE_BLUP,1.61005356
EZ5758,STAS_BE_BLUP,
EW3665,STAS_BE_BLUP,
EZ3346,STAS_BE_BLUP,2.6328542
EW3417,STAS_BE_BLUP,0.98378503
EZ5328,STAS_BE_BLUP,
DKC3442,STAS_BE_BLUP,0.84845178
EV3663,STAS_BE_BLUP,0.5106102
DKC4611,STAS_BE_BLUP,
EY3533,STAS_BE_BLUP,1.35569288
DKC4320,STAS_BE_BLUP,-0.52757569
EY3672,STAS_BE_BLUP,-0.41952614
EZ3680,STAS_BE_BLUP,0.33533645
EZ3547,STAS_BE_BLUP,0.69787981
EZ3546,STAS_BE_BLUP,-0.6836686
EZ3091,STAS_BE_BLUP,0.88333681
DKC5075,STAS_BE_BLUP,
EX3832,STAS_BE_BLUP,
DKC3719,STAS_BE_BLUP,0.44060292
EZ6227,STAS_BE_BLUP,
EZ4693,STAS_BE_BLUP,
DKC3969,STAS_BE_BLUP,
EU4662,STAS_BE_BLUP,
APRECIA,STAS_BE_BLUP,-0.61825316
DKC3117,STAS_BE_BLUP,1.39521917
PAYKAN,STAS_BE_BLUP,
EV6754,STAS_BE_BLUP,
EY3439,STAS_BE_BLUP,0.81305318
EZ5437,STAS_BE_BLUP,
EW5429,STAS_BE_BLUP,
DKC5148,STAS_BE_BLUP,
EZ3849,STAS_BE_BLUP,
EZ5161,STAS_BE_BLUP,
EW3946,STAS_BE_BLUP,-2.05814601
EY5844,STAS_BE_BLUP,
EU6750,STAS_BE_BLUP,
EX4852,STAS_BE_BLUP,
EZ5853,STAS_BE_BLUP,
EY4334,STAS_BE_BLUP,
EZ5436,STAS_BE_BLUP,
DKC3924,STAS_BE_BLUP,
EW2968,STAS_BE_BLUP,1.47656415
EY5752,STAS_BE_BLUP,
EY7111,STAS_BE_BLUP,
EY3089,STAS_BE_BLUP,3.11787431
DKC6537,STAS_BE_BLUP,
EZ3552,STAS_BE_BLUP,2.36401721
EX2975,STAS_BE_BLUP,4.17454218
EZ4462,STAS_BE_BLUP,
DKC4814WX,STAS_BE_BLUP,
DKC3532,STAS_BE_BLUP,-1.7498224
EY3540,STAS_BE_BLUP,-0.4280774
EX2712,STAS_BE_BLUP,4.65473069
EX4571,STAS_BE_BLUP,
EY5433,STAS_BE_BLUP,
EZ4461,STAS_BE_BLUP,
EX2976,STAS_BE_BLUP,3.54075978
EZ3545,STAS_BE_BLUP,0.47388913
EZ3841,STAS_BE_BLUP,
DKC3434,STAS_BE_BLUP,1.89576796
EY5047,STAS_BE_BLUP,
EZ5159,STAS_BE_BLUP,
EZ5266,STAS_BE_BLUP,
KABARDI,STAS_BE_BLUP,
EY4572,STAS_BE_BLUP,
EZ4692,STAS_BE_BLUP,
EZ6768,STAS_BE_BLUP,
EZ3758,STAS_BE_BLUP,
EU3310,STAS_BE_BLUP,0.25970965
EZ3549,STAS_BE_BLUP,1.25140267
EY3751,STAS_BE_BLUP,-0.2893162
EY4747,STAS_BE_BLUP,
DKC3050,STAS_BE_BLUP,
EU6432,STAS_BE_BLUP,
DKC4010,STAS_BE_BLUP,
EZ3685,STAS_BE_BLUP,
EU5918XPYZ,STAS_BE_BLUP,
EY6225,STAS_BE_BLUP,
EY4057,STAS_BE_BLUP,
EX4745,STAS_BE_BLUP,
EV5841,STAS_BE_BLUP,
EZ4063,STAS_BE_BLUP,
EY5639,STAS_BE_BLUP,
EZ2980,STAS_BE_BLUP,
EZ5052,STAS_BE_BLUP,
EX3331,STAS_BE_BLUP,2.10798555
DKC5526,STAS_BE_BLUP,
DKC3079,STAS_BE_BLUP,
EV5632,STAS_BE_BLUP,
EY4573,STAS_BE_BLUP,
DKC4792,STAS_BE_BLUP,
EW5044,STAS_BE_BLUP,
EZ3445,STAS_BE_BLUP,1.03626523
EU4663,STAS_BE_BLUP,
EZ7115,STAS_BE_BLUP,
EX3952,STAS_BE_BLUP,
EZ3756,STAS_BE_BLUP,
EV5039,STAS_BE_BLUP,
EX6849,STAS_BE_BLUP,
EZ4861,STAS_BE_BLUP,
DKC4541,STAS_BE_BLUP,
EX5552,STAS_BE_BLUP,
EY5641,STYLD_BE_BLUP,
EX5553,STYLD_BE_BLUP,
EZ5643,STYLD_BE_BLUP,
EV6842,STYLD_BE_BLUP,
EU4831,STYLD_BE_BLUP,
DKC3204,STYLD_BE_BLUP,-3.92683281
EY5933,STYLD_BE_BLUP,
DKC6980YG,STYLD_BE_BLUP,
DKC3218,STYLD_BE_BLUP,3.53570165
LIMONAIRE,STYLD_BE_BLUP,
ET3822,STYLD_BE_BLUP,
EX3203,STYLD_BE_BLUP,2.61425894
EZ5851,STYLD_BE_BLUP,
EZ4064,STYLD_BE_BLUP,
EZ5050,STYLD_BE_BLUP,
EX5431,STYLD_BE_BLUP,
EX4155,STYLD_BE_BLUP,
DKC4709,STYLD_BE_BLUP,
JOLIVETTE,STYLD_BE_BLUP,-3.28643603
EZ3441,STYLD_BE_BLUP,6.78029826
EZ3553,STYLD_BE_BLUP,
DEVICE,STYLD_BE_BLUP,
DKC4115,STYLD_BE_BLUP,
EY3538,STYLD_BE_BLUP,4.12822099
EY3954,STYLD_BE_BLUP,-0.81942916
EZ3346,STYLD_BE_BLUP,5.58902422
EZ3343,STYLD_BE_BLUP,5.62468646
DKC2990,STYLD_BE_BLUP,0.71717964
DKC4125,STYLD_BE_BLUP,
ARTEMIDE,STYLD_BE_BLUP,
EZ3677,STYLD_BE_BLUP,3.45973405
EZ7040,STYLD_BE_BLUP,
EW6016SQGZ,STYLD_BE_BLUP,
EX6532,STYLD_BE_BLUP,
DKC4320,STYLD_BE_BLUP,-2.82113986
EU4554,STYLD_BE_BLUP,
EW4456,STYLD_BE_BLUP,
